id,pattern,outcome,exposure_usd
CC-5143,card_not_present_fraud,confirmed_fraud,110.26
CC-5144,card_not_present_new_device,confirmed_fraud,98.06
CC-5145,out_of_region_use,confirmed_fraud,7410.04
CC-5146,card_not_present_new_device,confirmed_fraud,34.63
CC-5147,card_not_present_fraud,confirmed_fraud,999.91
CC-5148,out_of_region_use,confirmed_fraud,53.96
CC-5149,out_of_region_use,confirmed_fraud,225.95
CC-5150,out_of_region_use,confirmed_fraud,425.04
CC-5151,account_takeover,confirmed_fraud,20.92
CC-5152,out_of_region_use,confirmed_fraud,82.91
CC-5153,out_of_region_use,confirmed_fraud,141.04
CC-5154,out_of_region_use,confirmed_fraud,950.86
CC-5155,account_takeover,confirmed_fraud,3003.98
CC-5156,account_takeover,confirmed_fraud,321.97
CC-5157,card_not_present_fraud,confirmed_fraud,367.29
CC-5158,account_takeover,confirmed_fraud,2224.92
CC-5159,out_of_region_use,confirmed_fraud,34.03
CC-5160,out_of_region_use,confirmed_fraud,1165.09
CC-5161,card_not_present_new_device,confirmed_fraud,300.03
CC-5162,none,cleared,0.0
CC-5163,account_takeover,confirmed_fraud,189.88
CC-5164,none,cleared,0.0
CC-5165,card_not_present_fraud,confirmed_fraud,100.03
CC-5166,card_not_present_fraud,confirmed_fraud,200.0
CC-5167,none,cleared,0.0
CC-5168,card_not_present_fraud,confirmed_fraud,170.09
CC-5169,account_takeover,confirmed_fraud,785.91
CC-5170,account_takeover,confirmed_fraud,884.02
CC-5171,card_not_present_fraud,confirmed_fraud,33.42
CC-5172,card_not_present_fraud,confirmed_fraud,250.01
CC-5173,out_of_region_use,confirmed_fraud,1434.08
CC-5174,card_not_present_fraud,confirmed_fraud,199.91
CC-5175,none,cleared,0.0
CC-5176,card_not_present_fraud,confirmed_fraud,64.03
CC-5177,out_of_region_use,confirmed_fraud,2205.93
CC-5178,account_takeover,confirmed_fraud,57.98
CC-5179,card_not_present_fraud,confirmed_fraud,10.47
CC-5180,out_of_region_use,confirmed_fraud,35.98
CC-5181,card_not_present_new_device,confirmed_fraud,100.0
CC-5182,card_not_present_new_device,confirmed_fraud,36.63
CC-5183,account_takeover,confirmed_fraud,102.95
CC-5184,out_of_region_use,confirmed_fraud,425.0
CC-5185,card_not_present_new_device,confirmed_fraud,354.71
CC-5186,card_not_present_new_device,confirmed_fraud,14.91
CC-5187,card_testing,confirmed_fraud,846.62
CC-5188,card_not_present_fraud,confirmed_fraud,110.28
CC-5189,card_not_present_new_device,confirmed_fraud,150.02
CC-5190,out_of_region_use,confirmed_fraud,1534.04
CC-5191,card_not_present_new_device,confirmed_fraud,199.93
CC-5192,out_of_region_use,confirmed_fraud,1482.88
CC-5193,none,cleared,0.0
CC-5194,card_not_present_new_device,confirmed_fraud,300.04
CC-5195,out_of_region_use,confirmed_fraud,811.92
CC-5196,card_not_present_fraud,confirmed_fraud,110.25
CC-5197,card_not_present_new_device,confirmed_fraud,67.19
CC-5198,card_not_present_fraud,confirmed_fraud,32.83
CC-5199,out_of_region_use,confirmed_fraud,423.79
CC-5200,none,cleared,0.0
CC-5201,account_takeover,confirmed_fraud,108.02
CC-5202,card_not_present_fraud,confirmed_fraud,292.48
CC-5203,none,cleared,0.0
CC-5204,account_takeover,confirmed_fraud,452.17
CC-5205,out_of_region_use,confirmed_fraud,54.53
CC-5206,account_takeover,confirmed_fraud,475.07
CC-5207,account_takeover,confirmed_fraud,1072.11
CC-5208,card_not_present_fraud,confirmed_fraud,13.57
CC-5209,card_not_present_fraud,confirmed_fraud,266.13
CC-5210,card_not_present_fraud,confirmed_fraud,77.19
CC-5211,out_of_region_use,confirmed_fraud,445.01
CC-5212,out_of_region_use,confirmed_fraud,260.05
CC-5213,out_of_region_use,confirmed_fraud,130.94
CC-5214,card_not_present_fraud,confirmed_fraud,99.95
CC-5215,card_not_present_fraud,confirmed_fraud,115.65
CC-5216,account_takeover,confirmed_fraud,185.53
CC-5217,card_not_present_new_device,confirmed_fraud,450.14
CC-5218,account_takeover,confirmed_fraud,2532.86
CC-5219,card_not_present_new_device,confirmed_fraud,300.17
CC-5220,out_of_region_use,confirmed_fraud,76.99
CC-5221,card_not_present_new_device,confirmed_fraud,150.05
CC-5222,out_of_region_use,confirmed_fraud,19692.61
CC-5223,account_takeover,confirmed_fraud,1662.81
CC-5224,none,cleared,0.0
CC-5225,account_takeover,confirmed_fraud,107.9
CC-5226,card_not_present_new_device,confirmed_fraud,214.42
CC-5227,none,cleared,0.0
CC-5228,card_not_present_fraud,confirmed_fraud,199.92
CC-5229,card_not_present_fraud,confirmed_fraud,199.93
CC-5230,account_takeover,confirmed_fraud,252.4
CC-5231,card_not_present_new_device,confirmed_fraud,199.94
CC-5232,none,cleared,0.0
CC-5233,account_takeover,confirmed_fraud,5234.98
CC-5234,none,cleared,0.0
CC-5235,card_not_present_new_device,confirmed_fraud,15.66
CC-5236,none,cleared,0.0
CC-5237,card_not_present_fraud,confirmed_fraud,33.44
CC-5238,card_not_present_fraud,confirmed_fraud,54.99
CC-5239,card_not_present_new_device,confirmed_fraud,137.08
CC-5240,card_not_present_new_device,confirmed_fraud,199.96
CC-5241,account_takeover,confirmed_fraud,236.19
CC-5242,card_not_present_fraud,confirmed_fraud,127.73
CC-5243,account_takeover,confirmed_fraud,57.96
CC-5244,account_takeover,confirmed_fraud,318.11
CC-5245,account_takeover,confirmed_fraud,97.02
CC-5246,out_of_region_use,confirmed_fraud,1428.42
CC-5247,out_of_region_use,confirmed_fraud,98.15
CC-5248,account_takeover,confirmed_fraud,1771.09
CC-5249,none,cleared,0.0
CC-5250,account_takeover,confirmed_fraud,267.51
CC-5251,card_not_present_fraud,confirmed_fraud,10.33
CC-5252,none,cleared,0.0
CC-5253,out_of_region_use,confirmed_fraud,211.99
CC-5254,none,cleared,0.0
CC-5255,card_not_present_fraud,confirmed_fraud,8.44
CC-5256,account_takeover,confirmed_fraud,226.06
CC-5257,account_takeover,confirmed_fraud,21.04
CC-5258,out_of_region_use,confirmed_fraud,554.07
CC-5259,none,cleared,0.0
CC-5260,out_of_region_use,confirmed_fraud,48.93
CC-5261,account_takeover,confirmed_fraud,84.94
CC-5262,none,cleared,0.0
CC-5263,card_not_present_new_device,confirmed_fraud,75.0
CC-5264,card_not_present_new_device,confirmed_fraud,50.08
CC-5265,card_not_present_fraud,confirmed_fraud,10.92
CC-5266,card_not_present_new_device,confirmed_fraud,312.54
CC-5267,card_not_present_new_device,confirmed_fraud,32.14
CC-5268,card_not_present_fraud,confirmed_fraud,150.07
CC-5269,out_of_region_use,confirmed_fraud,836.99
CC-5270,account_takeover,confirmed_fraud,161.09
CC-5271,account_takeover,confirmed_fraud,91.98
CC-5272,card_not_present_fraud,confirmed_fraud,172.11
CC-5273,card_not_present_fraud,confirmed_fraud,138.22
CC-5274,card_not_present_fraud,confirmed_fraud,48.33
CC-5275,card_not_present_fraud,confirmed_fraud,134.97
CC-5276,card_not_present_fraud,confirmed_fraud,25.68
CC-5277,card_not_present_new_device,confirmed_fraud,57.09
CC-5278,card_not_present_fraud,confirmed_fraud,20.82
CC-5279,account_takeover,confirmed_fraud,75.92
CC-5280,account_takeover,confirmed_fraud,313.06
CC-5281,out_of_region_use,confirmed_fraud,141.02
CC-5282,card_not_present_fraud,confirmed_fraud,179.86
CC-5283,account_takeover,confirmed_fraud,169.91
CC-5284,account_takeover,confirmed_fraud,108.57
CC-5285,card_not_present_new_device,confirmed_fraud,321.69
CC-5286,card_not_present_fraud,confirmed_fraud,109.41
CC-5287,out_of_region_use,confirmed_fraud,1103.92
CC-5288,card_not_present_new_device,confirmed_fraud,25.96
CC-5289,none,cleared,0.0
CC-5290,none,cleared,0.0
CC-5291,out_of_region_use,confirmed_fraud,15930.81
CC-5292,none,cleared,0.0
CC-5293,account_takeover,confirmed_fraud,110.97
CC-5294,card_not_present_new_device,confirmed_fraud,51.55
CC-5295,card_not_present_fraud,confirmed_fraud,174.9
CC-5296,none,cleared,0.0
CC-5297,account_takeover,confirmed_fraud,146.99
CC-5298,account_takeover,confirmed_fraud,225.97
CC-5299,none,cleared,0.0
CC-5300,card_not_present_new_device,confirmed_fraud,275.87
CC-5301,account_takeover,confirmed_fraud,1974.85
CC-5302,card_not_present_fraud,confirmed_fraud,41.68
CC-5303,account_takeover,confirmed_fraud,57.97
CC-5304,card_not_present_new_device,confirmed_fraud,98.14
CC-5305,out_of_region_use,confirmed_fraud,833.92
CC-5306,card_not_present_fraud,confirmed_fraud,44.09
CC-5307,card_not_present_fraud,confirmed_fraud,16.92
CC-5308,none,cleared,0.0
CC-5309,card_not_present_fraud,confirmed_fraud,149.96
CC-5310,card_not_present_new_device,confirmed_fraud,79.19
CC-5311,card_not_present_new_device,confirmed_fraud,978.72
CC-5312,card_not_present_fraud,confirmed_fraud,50.04
CC-5313,account_takeover,confirmed_fraud,468.03
CC-5314,account_takeover,confirmed_fraud,309.97
CC-5315,card_not_present_fraud,confirmed_fraud,99.99
CC-5316,out_of_region_use,confirmed_fraud,17.91
CC-5317,account_takeover,confirmed_fraud,184.06
CC-5318,card_not_present_fraud,confirmed_fraud,130.59
CC-5319,account_takeover,confirmed_fraud,30.97
CC-5320,account_takeover,confirmed_fraud,97.91
CC-5321,card_not_present_new_device,confirmed_fraud,73.62
CC-5322,card_not_present_new_device,confirmed_fraud,22.37
CC-5323,out_of_region_use,confirmed_fraud,178.92
CC-5324,none,cleared,0.0
CC-5325,card_not_present_fraud,confirmed_fraud,150.06
CC-5326,out_of_region_use,confirmed_fraud,33.92
CC-5327,card_not_present_new_device,confirmed_fraud,250.0
CC-5328,card_not_present_new_device,confirmed_fraud,203.2
CC-5329,card_not_present_fraud,confirmed_fraud,149.95
CC-5330,account_takeover,confirmed_fraud,342.97
CC-5331,none,cleared,0.0
CC-5332,card_not_present_fraud,confirmed_fraud,16.44
CC-5333,card_not_present_new_device,confirmed_fraud,729.92
CC-5334,out_of_region_use,confirmed_fraud,554.06
CC-5335,out_of_region_use,confirmed_fraud,3467.07
CC-5336,card_not_present_fraud,confirmed_fraud,75.08
CC-5337,card_not_present_fraud,confirmed_fraud,149.94
CC-5338,out_of_region_use,confirmed_fraud,160.46
CC-5339,card_not_present_new_device,confirmed_fraud,3047.13
CC-5340,card_not_present_fraud,confirmed_fraud,133.3
CC-5341,card_not_present_fraud,confirmed_fraud,160.42
CC-5342,account_takeover,confirmed_fraud,209.87
CC-5343,account_takeover,confirmed_fraud,918.57
CC-5344,card_not_present_fraud,confirmed_fraud,200.05
CC-5345,card_not_present_new_device,confirmed_fraud,474.99
CC-5346,account_takeover,confirmed_fraud,376.92
CC-5347,card_not_present_fraud,confirmed_fraud,158.56
CC-5348,out_of_region_use,confirmed_fraud,4802.9
CC-5349,account_takeover,confirmed_fraud,25.92
CC-5350,card_not_present_fraud,confirmed_fraud,10.93
CC-5351,out_of_region_use,confirmed_fraud,9283.34
CC-5352,card_not_present_new_device,confirmed_fraud,139.06
CC-5353,out_of_region_use,confirmed_fraud,276.94
CC-5354,account_takeover,confirmed_fraud,1700.92
CC-5355,out_of_region_use,confirmed_fraud,280.02
CC-5356,account_takeover,confirmed_fraud,100.06
CC-5357,card_not_present_fraud,confirmed_fraud,108.69
CC-5358,card_not_present_fraud,confirmed_fraud,225.14
CC-5359,card_not_present_fraud,confirmed_fraud,156.76
CC-5360,out_of_region_use,confirmed_fraud,113.92
CC-5361,out_of_region_use,confirmed_fraud,2121.07
CC-5362,account_takeover,confirmed_fraud,22.86
CC-5363,account_takeover,confirmed_fraud,2775.62
CC-5364,out_of_region_use,confirmed_fraud,226.03
CC-5365,card_not_present_fraud,confirmed_fraud,199.92
CC-5366,card_not_present_fraud,confirmed_fraud,110.2
CC-5367,out_of_region_use,confirmed_fraud,117.02
CC-5368,none,cleared,0.0
CC-5369,card_not_present_fraud,confirmed_fraud,451.31
CC-5370,card_not_present_new_device,confirmed_fraud,838.19
CC-5371,none,cleared,0.0
CC-5372,card_not_present_fraud,confirmed_fraud,250.05
CC-5373,account_takeover,confirmed_fraud,488.06
CC-5374,card_not_present_fraud,confirmed_fraud,108.75
CC-5375,card_not_present_fraud,confirmed_fraud,108.83
CC-5376,none,cleared,0.0
CC-5377,card_not_present_new_device,confirmed_fraud,199.99
CC-5378,card_not_present_new_device,confirmed_fraud,37.52
CC-5379,out_of_region_use,confirmed_fraud,205.92
CC-5380,card_not_present_new_device,confirmed_fraud,54.31
CC-5381,card_not_present_fraud,confirmed_fraud,14.97
CC-5382,card_not_present_fraud,confirmed_fraud,265.11
CC-5383,out_of_region_use,confirmed_fraud,445.03
CC-5384,account_takeover,confirmed_fraud,427.99
CC-5385,card_not_present_fraud,confirmed_fraud,399.07
CC-5386,account_takeover,confirmed_fraud,345.02
CC-5387,out_of_region_use,confirmed_fraud,261.17
CC-5388,card_not_present_new_device,confirmed_fraud,921.14
CC-5389,out_of_region_use,confirmed_fraud,59.05
CC-5390,out_of_region_use,confirmed_fraud,1103.99
CC-5391,account_takeover,confirmed_fraud,302.14
CC-5392,account_takeover,confirmed_fraud,92.06
CC-5393,card_not_present_fraud,confirmed_fraud,12.24
CC-5394,card_not_present_fraud,confirmed_fraud,150.08
CC-5395,card_not_present_new_device,confirmed_fraud,200.08
CC-5396,account_takeover,confirmed_fraud,661.7
CC-5397,account_takeover,confirmed_fraud,884.05
CC-5398,out_of_region_use,confirmed_fraud,993.96
CC-5399,card_not_present_fraud,confirmed_fraud,42.29
CC-5400,card_not_present_fraud,confirmed_fraud,169.59
CC-5401,none,cleared,0.0
CC-5402,out_of_region_use,confirmed_fraud,170.02
CC-5403,card_not_present_fraud,confirmed_fraud,84.77
CC-5404,card_not_present_new_device,confirmed_fraud,63.25
CC-5405,card_not_present_new_device,confirmed_fraud,674.86
CC-5406,card_not_present_fraud,confirmed_fraud,15.75
CC-5407,account_takeover,confirmed_fraud,53.96
CC-5408,card_not_present_fraud,confirmed_fraud,149.93
CC-5409,card_not_present_new_device,confirmed_fraud,25.02
CC-5410,card_not_present_new_device,confirmed_fraud,1300.04
CC-5411,none,cleared,0.0
CC-5412,out_of_region_use,confirmed_fraud,444.94
CC-5413,none,cleared,0.0
CC-5414,card_not_present_fraud,confirmed_fraud,109.92
CC-5415,card_not_present_fraud,confirmed_fraud,69.51
CC-5416,card_not_present_new_device,confirmed_fraud,17.21
CC-5417,card_not_present_fraud,confirmed_fraud,126.18
CC-5418,out_of_region_use,confirmed_fraud,664.91
CC-5419,card_not_present_new_device,confirmed_fraud,600.04
CC-5420,account_takeover,confirmed_fraud,59.0
CC-5421,card_not_present_fraud,confirmed_fraud,381.22
CC-5422,card_not_present_fraud,confirmed_fraud,13.2
CC-5423,account_takeover,confirmed_fraud,1323.41
CC-5424,out_of_region_use,confirmed_fraud,24.0
CC-5425,out_of_region_use,confirmed_fraud,32.0
CC-5426,account_takeover,confirmed_fraud,193.98
CC-5427,out_of_region_use,confirmed_fraud,48.99
CC-5428,card_not_present_new_device,confirmed_fraud,150.05
CC-5429,out_of_region_use,confirmed_fraud,390.05
CC-5430,account_takeover,confirmed_fraud,1090.33
CC-5431,account_takeover,confirmed_fraud,4436.92
CC-5432,card_not_present_fraud,confirmed_fraud,76.81
CC-5433,account_takeover,confirmed_fraud,116.91
CC-5434,card_not_present_new_device,confirmed_fraud,677.57
CC-5435,out_of_region_use,confirmed_fraud,58.99
CC-5436,out_of_region_use,confirmed_fraud,226.04
CC-5437,out_of_region_use,confirmed_fraud,334.94
CC-5438,out_of_region_use,confirmed_fraud,24.98
CC-5439,card_not_present_fraud,confirmed_fraud,139.17
CC-5440,card_not_present_fraud,confirmed_fraud,74.98
CC-5441,out_of_region_use,confirmed_fraud,2698.02
CC-5442,out_of_region_use,confirmed_fraud,1269.02
CC-5443,out_of_region_use,confirmed_fraud,326.98
CC-5444,card_not_present_fraud,confirmed_fraud,75.53
CC-5445,account_takeover,confirmed_fraud,520.9
CC-5446,card_not_present_new_device,confirmed_fraud,299.95
CC-5447,card_not_present_new_device,confirmed_fraud,141.43
CC-5448,none,cleared,0.0
CC-5449,card_not_present_new_device,confirmed_fraud,249.93
CC-5450,out_of_region_use,confirmed_fraud,605.83
CC-5451,card_not_present_fraud,confirmed_fraud,34.7
CC-5452,card_not_present_fraud,confirmed_fraud,127.13
CC-5453,out_of_region_use,confirmed_fraud,2541.84
CC-5454,account_takeover,confirmed_fraud,160.02
CC-5455,card_not_present_new_device,confirmed_fraud,100.14
CC-5456,card_not_present_fraud,confirmed_fraud,13.21
CC-5457,card_not_present_fraud,confirmed_fraud,55.38
CC-5458,none,cleared,0.0
CC-5459,none,cleared,0.0
CC-5460,card_not_present_new_device,confirmed_fraud,249.91
CC-5461,card_not_present_fraud,confirmed_fraud,356.32
CC-5462,none,cleared,0.0
CC-5463,none,cleared,0.0
CC-5464,card_not_present_new_device,confirmed_fraud,400.03
CC-5465,out_of_region_use,confirmed_fraud,108.99
CC-5466,out_of_region_use,confirmed_fraud,695.0
CC-5467,account_takeover,confirmed_fraud,106.97
CC-5468,none,cleared,0.0
CC-5469,account_takeover,confirmed_fraud,449.07
CC-5470,card_not_present_fraud,confirmed_fraud,349.92
CC-5471,card_not_present_fraud,confirmed_fraud,84.85
CC-5472,account_takeover,confirmed_fraud,469.86
CC-5473,out_of_region_use,confirmed_fraud,184.86
CC-5474,card_not_present_fraud,confirmed_fraud,140.32
CC-5475,account_takeover,confirmed_fraud,2228.01
CC-5476,account_takeover,confirmed_fraud,834.95
CC-5477,out_of_region_use,confirmed_fraud,116.03
CC-5478,out_of_region_use,confirmed_fraud,447.03
CC-5479,out_of_region_use,confirmed_fraud,97.01
CC-5480,card_not_present_fraud,confirmed_fraud,499.98
CC-5481,card_not_present_new_device,confirmed_fraud,549.81
CC-5482,card_not_present_new_device,confirmed_fraud,73.71
CC-5483,out_of_region_use,confirmed_fraud,76.97
CC-5484,card_not_present_fraud,confirmed_fraud,292.94
CC-5485,card_not_present_new_device,confirmed_fraud,199.94
CC-5486,out_of_region_use,confirmed_fraud,170.95
CC-5487,card_not_present_fraud,confirmed_fraud,127.25
CC-5488,out_of_region_use,confirmed_fraud,48.94
CC-5489,out_of_region_use,confirmed_fraud,468.91
CC-5490,out_of_region_use,confirmed_fraud,4583.49
CC-5491,card_not_present_fraud,confirmed_fraud,42.25
CC-5492,none,cleared,0.0
CC-5493,card_not_present_fraud,confirmed_fraud,102.77
CC-5494,account_takeover,confirmed_fraud,38.95
CC-5495,account_takeover,confirmed_fraud,317.83
CC-5496,account_takeover,confirmed_fraud,553.93
CC-5497,card_not_present_fraud,confirmed_fraud,84.76
CC-5498,out_of_region_use,confirmed_fraud,201.05
CC-5499,card_not_present_fraud,confirmed_fraud,127.09
CC-5500,account_takeover,confirmed_fraud,107.89
CC-5501,card_not_present_fraud,confirmed_fraud,8.25
CC-5502,out_of_region_use,confirmed_fraud,1489.05
CC-5503,out_of_region_use,confirmed_fraud,146.09
CC-5504,none,cleared,0.0
CC-5505,account_takeover,confirmed_fraud,1165.61
CC-5506,card_not_present_fraud,confirmed_fraud,49.95
CC-5507,account_takeover,confirmed_fraud,116.91
CC-5508,card_not_present_new_device,confirmed_fraud,109.99
CC-5509,account_takeover,confirmed_fraud,262.03
CC-5510,out_of_region_use,confirmed_fraud,227.07
CC-5511,card_not_present_fraud,confirmed_fraud,128.4
CC-5512,card_not_present_fraud,confirmed_fraud,100.01
CC-5513,card_not_present_fraud,confirmed_fraud,56.07
CC-5514,account_takeover,confirmed_fraud,97.09
CC-5515,card_not_present_new_device,confirmed_fraud,135.58
CC-5516,out_of_region_use,confirmed_fraud,141.95
CC-5517,card_not_present_fraud,confirmed_fraud,139.83
CC-5518,card_not_present_new_device,confirmed_fraud,99.97
CC-5519,card_not_present_fraud,confirmed_fraud,107.39
CC-5520,card_not_present_new_device,confirmed_fraud,11.75
CC-5521,account_takeover,confirmed_fraud,730.52
CC-5522,account_takeover,confirmed_fraud,108.53
CC-5523,out_of_region_use,confirmed_fraud,161.01
CC-5524,card_not_present_fraud,confirmed_fraud,84.76
CC-5525,none,cleared,0.0
CC-5526,card_not_present_fraud,confirmed_fraud,127.59
CC-5527,card_not_present_new_device,confirmed_fraud,150.05
