id,amount,ts,product_cd,channel,risk_score,card1,card5,addr1,addr2,p_emaildomain,r_emaildomain
3519239,57.99,2016-12-06 16:28:51,W,in_person,0.22,22756.0,117.0,264.0,87.0,gmail.com,
3519244,14.89,2016-12-06 16:30:21,C,online,0.06,21363.0,138.0,,,yahoo.com,yahoo.com
3519264,36.36,2016-12-06 16:38:23,C,online,0.15,21363.0,138.0,,,gmail.com,gmail.com
3519301,76.99,2016-12-06 16:48:13,W,in_person,0.05,21139.0,166.0,330.0,87.0,gmail.com,
3519318,28.05,2016-12-06 16:53:26,C,online,0.12,13610.0,226.0,,,gmail.com,gmail.com
3519381,49.08,2016-12-06 17:12:58,W,in_person,0.43,19248.0,226.0,325.0,87.0,gmail.com,
3519385,107.91,2016-12-06 17:14:10,W,in_person,0.11,15868.0,226.0,264.0,87.0,gmail.com,
3519414,47.93,2016-12-06 17:21:48,W,in_person,0.2,19248.0,226.0,325.0,87.0,gmail.com,
3519459,22.64,2016-12-06 17:33:51,C,online,0.25,19468.0,224.0,,,hotmail.com,hotmail.com
3519461,48.03,2016-12-06 17:34:55,W,in_person,0.05,15868.0,226.0,264.0,87.0,gmail.com,
3519507,35.04,2016-12-06 17:46:37,H,online,0.4,19248.0,226.0,325.0,87.0,aol.com,aol.com
3519520,33.59,2016-12-06 17:50:31,C,online,0.01,21750.0,137.0,,,gmail.com,gmail.com
3519548,107.93,2016-12-06 18:01:08,W,in_person,0.16,21139.0,166.0,264.0,87.0,gmail.com,
3519562,40.99,2016-12-06 18:06:04,C,online,0.28,21363.0,138.0,,,gmail.com,gmail.com
3519565,264.91,2016-12-06 18:07:18,W,in_person,0.03,13729.0,126.0,485.0,87.0,yahoo.com,
3519576,97.99,2016-12-06 18:10:25,W,in_person,0.2,19739.0,137.0,315.0,87.0,outlook.com,
3519600,6.91,2016-12-06 18:16:52,W,in_person,0.01,12947.0,166.0,330.0,87.0,gmail.com,
3519613,22.04,2016-12-06 18:20:46,C,online,0.06,22904.0,224.0,,,hotmail.com,hotmail.com
3519617,13.08,2016-12-06 18:21:52,C,online,0.04,21363.0,138.0,,,gmail.com,gmail.com
3519637,87.98,2016-12-06 18:27:24,W,in_person,0.07,19739.0,137.0,315.0,87.0,outlook.com,
3519654,15.95,2016-12-06 18:31:53,C,online,0.12,10114.0,102.0,,,gmail.com,gmail.com
3519704,57.96,2016-12-06 18:45:40,W,in_person,0.04,19248.0,226.0,325.0,87.0,,
3519763,20.61,2016-12-06 19:04:00,C,online,0.07,10114.0,102.0,,,hotmail.com,hotmail.com
3519812,54.41,2016-12-06 19:17:31,W,in_person,0.75,19248.0,226.0,325.0,87.0,yahoo.com,
3519837,36.94,2016-12-06 19:23:56,W,in_person,0.24,22756.0,117.0,264.0,87.0,gmail.com,
3519858,100.03,2016-12-06 19:27:28,R,online,0.19,17379.0,226.0,469.0,87.0,anonymous.com,anonymous.com
3519884,59.03,2016-12-06 19:36:28,W,in_person,0.2,19248.0,226.0,330.0,87.0,,
3519921,67.93,2016-12-06 19:46:22,C,online,0.08,21363.0,138.0,,,hotmail.com,hotmail.com
3519950,82.61,2016-12-06 19:53:54,C,online,0.05,15946.0,137.0,,,gmail.com,gmail.com
3519977,28.97,2016-12-06 20:00:29,W,in_person,0.11,19248.0,226.0,325.0,87.0,yahoo.com,
3520015,77.62,2016-12-06 20:08:17,C,online,0.13,21363.0,138.0,,,hotmail.com,hotmail.com
3520045,49.75,2016-12-06 20:16:52,C,online,0.53,12100.0,226.0,,,gmail.com,gmail.com
3520064,24.41,2016-12-06 20:20:26,C,online,0.27,21363.0,138.0,,,gmail.com,gmail.com
3520133,29.05,2016-12-06 20:34:47,W,in_person,0.03,19248.0,226.0,325.0,87.0,ymail.com,
3520136,24.54,2016-12-06 20:35:06,C,online,0.33,21363.0,138.0,,,gmail.com,gmail.com
3520143,134.96,2016-12-06 20:37:35,C,online,0.07,19950.0,224.0,,,msn.com,msn.com
3520177,25.33,2016-12-06 20:47:15,C,online,0.23,10114.0,102.0,,,hotmail.com,hotmail.com
3520198,29.03,2016-12-06 20:53:34,W,in_person,0.04,22756.0,117.0,310.0,87.0,gmail.com,
3520213,149.92,2016-12-06 20:57:20,R,online,0.19,17011.0,219.0,315.0,87.0,anonymous.com,comcast.net
3520219,58.95,2016-12-06 20:59:43,W,in_person,0.05,12947.0,166.0,272.0,87.0,yahoo.com,
3520227,32.54,2016-12-06 21:01:52,C,online,0.01,21363.0,138.0,,,hotmail.com,hotmail.com
3520244,17.65,2016-12-06 21:07:47,C,online,0.05,21363.0,138.0,,,outlook.com,outlook.com
3520279,117.07,2016-12-06 21:17:16,W,in_person,0.13,15868.0,226.0,264.0,87.0,gmail.com,
3520285,78.94,2016-12-06 21:18:49,W,in_person,0.06,19248.0,226.0,325.0,87.0,yahoo.com,
3520289,58.94,2016-12-06 21:20:47,W,in_person,0.11,12947.0,166.0,325.0,87.0,gmail.com,
3520297,47.8,2016-12-06 21:22:51,C,online,0.04,18215.0,195.0,,,anonymous.com,anonymous.com
3520325,554.04,2016-12-06 21:30:45,W,in_person,0.08,15868.0,226.0,264.0,87.0,yahoo.es,
3520333,35.55,2016-12-06 21:33:44,W,in_person,0.09,12947.0,166.0,205.0,87.0,cox.net,
3520344,117.01,2016-12-06 21:37:01,W,in_person,0.12,15868.0,226.0,264.0,87.0,gmail.com,
3520346,21.69,2016-12-06 21:37:03,C,online,0.12,21363.0,138.0,,,hotmail.com,hotmail.com
3520356,71.51,2016-12-06 21:40:48,C,online,0.32,12023.0,195.0,,,gmail.com,gmail.com
3520357,117.02,2016-12-06 21:41:03,W,in_person,0.17,21139.0,166.0,204.0,87.0,yahoo.com,
3520373,49.12,2016-12-06 21:45:06,C,online,0.08,21363.0,138.0,,,anonymous.com,anonymous.com
3520397,116.94,2016-12-06 21:51:27,W,in_person,0.31,19248.0,226.0,325.0,87.0,anonymous.com,
3520422,37.12,2016-12-06 21:56:43,C,online,0.05,21363.0,138.0,,,gmail.com,gmail.com
3520430,108.88,2016-12-06 21:58:38,W,in_person,0.08,15868.0,226.0,264.0,87.0,,
3520460,17.75,2016-12-06 22:08:32,C,online,0.09,10114.0,102.0,,,gmail.com,gmail.com
3520461,47.87,2016-12-06 22:09:58,W,in_person,0.32,19248.0,226.0,325.0,87.0,gmail.com,
3520462,9.43,2016-12-06 22:10:18,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3520501,47.89,2016-12-06 22:18:29,W,in_person,0.35,15868.0,226.0,264.0,87.0,yahoo.com,
3520528,26.22,2016-12-06 22:27:20,C,online,0.37,21363.0,138.0,,,gmail.com,gmail.com
3520555,116.99,2016-12-06 22:35:26,W,in_person,0.01,19248.0,226.0,325.0,87.0,aol.com,
3520592,33.99,2016-12-06 22:50:04,C,online,0.67,21363.0,,,,hotmail.com,hotmail.com
3520593,34.09,2016-12-06 22:50:22,C,online,0.19,21363.0,,,,hotmail.com,hotmail.com
3520612,116.95,2016-12-06 22:56:16,W,in_person,0.04,21139.0,166.0,299.0,87.0,gmail.com,
3520625,34.03,2016-12-06 23:00:53,W,in_person,0.05,21139.0,166.0,184.0,87.0,gmail.com,
3520635,48.15,2016-12-06 23:03:13,C,online,0.22,21363.0,,,,anonymous.com,anonymous.com
3520659,8.41,2016-12-06 23:08:32,C,online,0.19,13027.0,224.0,,,gmail.com,gmail.com
3520662,20.34,2016-12-06 23:09:28,C,online,0.07,12153.0,137.0,,,anonymous.com,anonymous.com
3520664,48.16,2016-12-06 23:09:37,C,online,0.03,21363.0,,,,hotmail.com,hotmail.com
3520683,25.2,2016-12-06 23:14:48,C,online,0.08,19077.0,224.0,,,hotmail.com,hotmail.com
3520685,31.49,2016-12-06 23:15:56,C,online,0.31,21363.0,,,,hotmail.com,hotmail.com
3520698,58.91,2016-12-06 23:20:06,W,in_person,0.05,19248.0,226.0,126.0,87.0,aol.com,
3520701,7.2,2016-12-06 23:21:00,C,online,0.01,21363.0,,,,hotmail.com,hotmail.com
3520752,31.4,2016-12-06 23:33:21,C,online,0.17,21363.0,,,,hotmail.com,hotmail.com
3520772,30.75,2016-12-06 23:39:28,C,online,0.01,21363.0,,,,anonymous.com,anonymous.com
3520794,26.14,2016-12-06 23:44:41,C,online,0.15,21363.0,,,,gmail.com,gmail.com
3520802,97.31,2016-12-06 23:46:58,C,online,0.01,21363.0,,,,gmail.com,gmail.com
3520814,8.02,2016-12-06 23:53:01,C,online,0.38,21363.0,,284.0,60.0,hotmail.com,hotmail.com
3520826,41.12,2016-12-06 23:55:58,C,online,0.15,21363.0,,,,gmail.com,gmail.com
3520842,4.33,2016-12-07 00:00:51,C,online,0.1,21363.0,,,,gmail.com,gmail.com
3520856,117.02,2016-12-07 00:04:22,W,in_person,0.14,19248.0,226.0,231.0,87.0,gmail.com,
3520870,30.58,2016-12-07 00:08:20,C,online,0.05,21363.0,,,,gmail.com,gmail.com
3520878,49.0,2016-12-07 00:10:07,W,in_person,0.06,19248.0,226.0,126.0,87.0,,
3520886,170.98,2016-12-07 00:14:34,W,in_person,0.27,19248.0,226.0,325.0,87.0,,
3520887,15.0,2016-12-07 00:15:19,C,online,0.44,21363.0,,,,hotmail.com,hotmail.com
3520897,124.79,2016-12-07 00:18:22,C,online,0.68,21363.0,,,,hotmail.com,hotmail.com
3520925,2.68,2016-12-07 00:29:05,C,online,0.31,21363.0,,,,gmail.com,gmail.com
3520941,25.77,2016-12-07 00:33:37,C,online,0.14,10213.0,224.0,,,gmail.com,gmail.com
3520952,474.95,2016-12-07 00:38:31,W,in_person,0.08,19739.0,137.0,299.0,87.0,,
3520953,59.06,2016-12-07 00:38:38,W,in_person,0.08,19739.0,137.0,264.0,87.0,,
3520968,226.03,2016-12-07 00:44:41,W,in_person,0.06,19248.0,226.0,325.0,87.0,,
3520978,170.98,2016-12-07 00:49:13,W,in_person,0.31,19248.0,226.0,325.0,87.0,,
3520979,59.08,2016-12-07 00:49:38,W,in_person,0.04,22756.0,117.0,264.0,87.0,gmail.com,
3520980,474.96,2016-12-07 00:49:46,W,in_person,0.11,19739.0,137.0,299.0,87.0,,
3521003,58.99,2016-12-07 00:56:30,W,in_person,0.07,22756.0,117.0,264.0,87.0,gmail.com,
3521021,98.02,2016-12-07 01:04:14,W,in_person,0.05,12947.0,,330.0,87.0,,
3521048,13.29,2016-12-07 01:15:06,C,online,0.76,21363.0,,,,hotmail.com,hotmail.com
3521063,171.09,2016-12-07 01:22:42,W,in_person,0.16,19248.0,226.0,325.0,87.0,yahoo.com,
3521067,14.56,2016-12-07 01:24:22,C,online,0.54,21363.0,,,,hotmail.com,hotmail.com
3521089,31.79,2016-12-07 01:33:24,C,online,0.08,22782.0,226.0,,,hotmail.com,hotmail.com
3521093,107.94,2016-12-07 01:35:57,W,in_person,0.02,15868.0,226.0,264.0,87.0,,
3521131,117.08,2016-12-07 01:49:09,W,in_person,0.11,19248.0,226.0,325.0,87.0,gmail.com,
3521140,66.09,2016-12-07 01:52:12,C,online,0.69,21363.0,,,,live.com.mx,live.com.mx
3521159,36.98,2016-12-07 01:59:32,C,online,0.19,21429.0,138.0,,,gmail.com,gmail.com
3521188,201.03,2016-12-07 02:09:16,W,in_person,0.01,19248.0,226.0,325.0,87.0,yahoo.com,
3521196,56.43,2016-12-07 02:13:43,W,in_person,0.04,12947.0,,264.0,87.0,icloud.com,
3521199,36.95,2016-12-07 02:14:32,C,online,0.06,21429.0,138.0,,,hotmail.com,hotmail.com
3521218,28.91,2016-12-07 02:20:20,C,online,0.15,21363.0,,,,hotmail.com,hotmail.com
3521219,36.94,2016-12-07 02:21:27,C,online,0.06,21429.0,138.0,,,hotmail.com,hotmail.com
3521229,36.46,2016-12-07 02:26:09,C,online,0.32,21429.0,138.0,,,gmail.com,gmail.com
3521237,36.94,2016-12-07 02:30:20,C,online,0.06,21429.0,138.0,,,gmail.com,gmail.com
3521243,107.93,2016-12-07 02:32:54,C,online,0.2,21429.0,138.0,,,yahoo.com.mx,yahoo.com.mx
3521248,117.03,2016-12-07 02:36:06,W,in_person,0.11,19248.0,226.0,325.0,87.0,aol.com,
3521253,14.38,2016-12-07 02:38:38,C,online,0.27,21363.0,,,,hotmail.com,hotmail.com
3521292,75.02,2016-12-07 03:02:21,R,online,0.18,15355.0,224.0,315.0,87.0,yahoo.com,yahoo.com
3521313,76.29,2016-12-07 03:14:08,C,online,0.01,13027.0,224.0,,,hotmail.com,hotmail.com
3521329,311.95,2016-12-07 03:23:35,W,in_person,0.08,19739.0,137.0,226.0,87.0,,
3521343,76.27,2016-12-07 03:32:12,C,online,0.15,13027.0,224.0,,,hotmail.com,hotmail.com
3521344,70.53,2016-12-07 03:32:13,C,online,0.01,13027.0,224.0,,,hotmail.com,hotmail.com
3521346,76.31,2016-12-07 03:33:46,C,online,0.37,13027.0,224.0,,,hotmail.com,hotmail.com
3521347,14.78,2016-12-07 03:34:12,C,online,0.06,22273.0,137.0,,,anonymous.com,anonymous.com
3521350,76.35,2016-12-07 03:35:45,C,online,0.09,13027.0,224.0,,,hotmail.com,hotmail.com
3521385,24.34,2016-12-07 04:08:33,C,online,0.45,21363.0,138.0,,,gmail.com,gmail.com
3521393,3.86,2016-12-07 04:14:51,C,online,0.14,21363.0,138.0,,,outlook.com,outlook.com
3521397,57.88,2016-12-07 04:16:37,W,in_person,0.05,19248.0,226.0,325.0,87.0,gmail.com,
3521401,57.95,2016-12-07 04:17:13,W,in_person,0.06,15868.0,226.0,264.0,87.0,yahoo.com,
3521425,171.08,2016-12-07 04:32:31,W,in_person,0.31,19248.0,226.0,325.0,87.0,yahoo.com,
3521427,149.94,2016-12-07 04:32:48,W,in_person,0.09,21139.0,166.0,428.0,87.0,yahoo.com,
3521432,58.01,2016-12-07 04:35:40,W,in_person,0.08,19248.0,226.0,325.0,87.0,gmail.com,
3521454,115.53,2016-12-07 05:06:31,C,online,0.06,10903.0,226.0,,,hotmail.fr,hotmail.fr
3521458,37.2,2016-12-07 05:14:32,C,online,0.06,21363.0,138.0,,,hotmail.com,hotmail.com
3521465,58.97,2016-12-07 05:22:51,W,in_person,0.07,15868.0,226.0,264.0,87.0,gmail.com,
3521468,121.8,2016-12-07 05:38:48,C,online,0.01,19341.0,138.0,,,gmail.com,gmail.com
3521480,121.75,2016-12-07 05:56:30,C,online,0.26,19341.0,138.0,,,gmail.com,gmail.com
3521512,59.07,2016-12-07 07:44:45,W,in_person,0.02,19248.0,226.0,325.0,87.0,,
3521518,32.06,2016-12-07 08:30:28,C,online,0.01,21363.0,138.0,,,gmail.com,gmail.com
3521522,62.54,2016-12-07 08:44:40,W,in_person,0.06,19739.0,137.0,330.0,87.0,live.com,
3521524,54.47,2016-12-07 09:01:06,W,in_person,0.11,19739.0,137.0,330.0,87.0,live.com,
3521544,47.1,2016-12-07 10:06:37,C,online,0.01,16149.0,102.0,,,yahoo.com,yahoo.com
3521569,107.95,2016-12-07 10:58:26,W,in_person,0.11,19248.0,226.0,325.0,87.0,,
3521616,100.05,2016-12-07 11:56:50,H,online,0.13,11539.0,226.0,325.0,87.0,anonymous.com,
3521628,225.91,2016-12-07 12:09:20,W,in_person,0.13,19739.0,137.0,194.0,87.0,gmail.com,
3521629,225.93,2016-12-07 12:09:46,W,in_person,0.24,19739.0,137.0,194.0,87.0,gmail.com,
3521661,29.74,2016-12-07 12:32:11,C,online,0.22,21363.0,138.0,,,hotmail.com,hotmail.com
3521668,30.01,2016-12-07 12:35:24,S,online,0.09,23070.0,226.0,441.0,87.0,,gmail.com
3521710,117.08,2016-12-07 12:57:04,W,in_person,0.14,19248.0,226.0,126.0,87.0,msn.com,
3521713,72.97,2016-12-07 12:59:07,W,in_person,0.24,22756.0,117.0,264.0,87.0,gmail.com,
3521751,20.67,2016-12-07 13:22:53,C,online,0.08,12652.0,219.0,,,anonymous.com,anonymous.com
3521781,369.46,2016-12-07 13:34:49,W,in_person,0.02,19739.0,137.0,181.0,87.0,gmail.com,
3521786,68.92,2016-12-07 13:37:34,W,in_person,0.19,12947.0,166.0,191.0,87.0,outlook.com,
3521799,107.86,2016-12-07 13:40:34,W,in_person,0.01,22756.0,117.0,264.0,87.0,gmail.com,
3521801,226.05,2016-12-07 13:42:02,W,in_person,0.11,19739.0,137.0,194.0,87.0,anonymous.com,
3521839,87.09,2016-12-07 13:55:26,W,in_person,0.16,22756.0,117.0,264.0,87.0,yahoo.com,
3521852,14.04,2016-12-07 13:59:46,C,online,0.28,21363.0,138.0,,,gmail.com,gmail.com
3521865,95.01,2016-12-07 14:04:20,W,in_person,0.16,19248.0,226.0,126.0,87.0,icloud.com,
3521874,47.86,2016-12-07 14:09:19,W,in_person,0.15,22756.0,117.0,264.0,87.0,yahoo.com,
3521883,48.93,2016-12-07 14:13:57,W,in_person,0.11,19248.0,226.0,325.0,87.0,gmail.com,
3521913,35.94,2016-12-07 14:29:07,C,online,0.1,21363.0,138.0,,,yahoo.com,yahoo.com
3521934,57.88,2016-12-07 14:36:37,W,in_person,0.11,15868.0,226.0,264.0,87.0,gmail.com,
3521945,56.46,2016-12-07 14:42:23,C,online,0.13,13027.0,224.0,,,live.com.mx,live.com.mx
3521946,499.44,2016-12-07 14:42:40,W,in_person,0.75,12947.0,166.0,191.0,87.0,yahoo.com,
3521949,70.45,2016-12-07 14:44:17,C,online,0.08,13027.0,224.0,,,hotmail.com,hotmail.com
3521954,58.95,2016-12-07 14:45:41,W,in_person,0.09,19739.0,137.0,330.0,87.0,,
3521962,107.87,2016-12-07 14:47:14,W,in_person,0.1,19248.0,226.0,325.0,87.0,yahoo.com,
3521971,70.47,2016-12-07 14:49:31,C,online,0.03,13027.0,224.0,,,hotmail.com,hotmail.com
3521987,119.42,2016-12-07 14:58:01,C,online,0.02,13027.0,224.0,,,hotmail.com,hotmail.com
3521997,77.06,2016-12-07 15:00:59,W,in_person,0.02,19248.0,226.0,325.0,87.0,yahoo.com,
3522006,542.06,2016-12-07 15:02:44,W,in_person,0.12,19248.0,226.0,325.0,87.0,aol.com,
3522007,335.05,2016-12-07 15:03:23,W,in_person,0.14,19248.0,226.0,325.0,87.0,,
3522013,28.98,2016-12-07 15:05:48,W,in_person,0.14,19248.0,226.0,325.0,87.0,gmail.com,
3522026,59.08,2016-12-07 15:08:37,W,in_person,0.13,19739.0,137.0,330.0,87.0,,
3522034,81.81,2016-12-07 15:09:40,C,online,0.1,22351.0,138.0,,,gmail.com,gmail.com
3522046,159.89,2016-12-07 15:13:34,W,in_person,0.24,21139.0,166.0,110.0,87.0,,
3522061,553.97,2016-12-07 15:22:10,W,in_person,0.14,19248.0,226.0,337.0,87.0,,
3522090,59.0,2016-12-07 15:35:17,W,in_person,0.01,19248.0,226.0,325.0,87.0,yahoo.com,
3522133,663.96,2016-12-07 15:57:01,W,in_person,0.11,22756.0,117.0,264.0,87.0,gmail.com,
3522149,117.03,2016-12-07 16:01:02,W,in_person,0.02,19248.0,226.0,325.0,87.0,,
3522172,57.99,2016-12-07 16:08:45,W,in_person,0.21,19248.0,226.0,126.0,87.0,aol.com,
3522212,116.97,2016-12-07 16:20:13,W,in_person,0.08,19248.0,226.0,325.0,87.0,yahoo.com,
3522232,67.95,2016-12-07 16:25:44,W,in_person,0.07,19248.0,226.0,325.0,87.0,gmail.com,
3522248,28.06,2016-12-07 16:30:52,C,online,0.74,17503.0,226.0,,,gmail.com,gmail.com
3522258,28.13,2016-12-07 16:33:57,C,online,0.07,17503.0,226.0,,,gmail.com,gmail.com
3522320,13.72,2016-12-07 16:55:11,C,online,0.12,17499.0,224.0,,,,
3522344,18.59,2016-12-07 17:03:55,C,online,0.06,17499.0,224.0,,,,
3522377,97.86,2016-12-07 17:15:01,W,in_person,0.02,19248.0,226.0,325.0,87.0,hotmail.com,
3522382,24.76,2016-12-07 17:16:30,C,online,0.01,21363.0,138.0,,,gmail.com,gmail.com
3522386,81.8,2016-12-07 17:17:11,C,online,0.03,21363.0,138.0,284.0,60.0,hotmail.com,hotmail.com
3522454,47.9,2016-12-07 17:39:11,W,in_person,0.04,15868.0,226.0,264.0,87.0,gmail.com,
3522455,27.72,2016-12-07 17:39:21,C,online,0.06,21363.0,138.0,,,gmail.com,gmail.com
3522498,27.73,2016-12-07 17:56:35,C,online,0.22,21363.0,138.0,,,gmail.com,gmail.com
3522536,50.99,2016-12-07 18:10:06,W,in_person,0.14,19248.0,226.0,325.0,87.0,gmail.com,
3522544,37.59,2016-12-07 18:12:43,C,online,0.05,21363.0,138.0,,,live.com,live.com
3522556,113.08,2016-12-07 18:15:43,W,in_person,0.08,15868.0,226.0,264.0,87.0,aol.com,
3522566,23.69,2016-12-07 18:18:34,C,online,0.11,10114.0,102.0,284.0,60.0,hotmail.com,hotmail.com
3522577,117.01,2016-12-07 18:21:24,W,in_person,0.09,19248.0,226.0,325.0,87.0,gmail.com,
3522600,55.94,2016-12-07 18:27:26,C,online,0.17,21363.0,138.0,,,hotmail.com,hotmail.com
3522627,103.3,2016-12-07 18:37:20,C,online,0.24,21363.0,138.0,,,gmail.com,gmail.com
3522646,1904.15,2016-12-07 18:45:52,W,in_person,0.13,19248.0,226.0,325.0,87.0,gmail.com,
3522649,141.44,2016-12-07 18:46:28,C,online,0.24,22060.0,162.0,,,gmail.com,gmail.com
3522674,11.62,2016-12-07 18:54:57,C,online,0.73,21126.0,226.0,,,gmail.com,gmail.com
3522696,20.59,2016-12-07 19:02:30,C,online,0.05,23146.0,137.0,,,prodigy.net.mx,prodigy.net.mx
3522758,49.8,2016-12-07 19:25:49,C,online,0.09,19187.0,203.0,,,anonymous.com,anonymous.com
3522775,29.85,2016-12-07 19:27:53,C,online,0.02,19187.0,203.0,,,anonymous.com,anonymous.com
3522781,34.0,2016-12-07 19:29:10,W,in_person,0.29,19248.0,226.0,325.0,87.0,anonymous.com,
3522790,226.06,2016-12-07 19:30:24,W,in_person,0.03,19739.0,137.0,315.0,87.0,gmail.com,
3522793,43.49,2016-12-07 19:32:17,C,online,0.17,21363.0,138.0,,,gmail.com,gmail.com
3522821,117.0,2016-12-07 19:38:46,W,in_person,0.06,15868.0,226.0,264.0,87.0,ymail.com,
3522833,54.5,2016-12-07 19:42:20,W,in_person,0.51,19248.0,226.0,325.0,87.0,yahoo.com,
3522836,129.89,2016-12-07 19:42:56,W,in_person,0.01,19248.0,226.0,,,gmail.com,
3522885,194.3,2016-12-07 19:59:14,C,online,0.54,21363.0,138.0,,,gmail.com,gmail.com
3522895,56.91,2016-12-07 20:02:28,W,in_person,0.25,15868.0,226.0,264.0,87.0,gmail.com,
3522905,196.07,2016-12-07 20:07:37,W,in_person,0.26,12947.0,166.0,325.0,87.0,gmail.com,
3522940,68.8,2016-12-07 20:19:25,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3522941,1701.68,2016-12-07 20:19:27,W,in_person,0.16,19248.0,226.0,325.0,87.0,me.com,
3522947,1701.69,2016-12-07 20:21:54,W,in_person,0.16,19248.0,226.0,325.0,87.0,me.com,
3522955,58.02,2016-12-07 20:22:51,W,in_person,0.36,19248.0,226.0,325.0,87.0,gmail.com,
3522965,171.05,2016-12-07 20:26:16,W,in_person,0.37,15868.0,226.0,264.0,87.0,,
3522981,116.99,2016-12-07 20:32:14,W,in_person,0.06,12947.0,166.0,272.0,87.0,gmail.com,
3522982,11.05,2016-12-07 20:32:27,C,online,0.18,21363.0,138.0,,,gmail.com,gmail.com
3522983,1701.76,2016-12-07 20:32:37,W,in_person,0.83,19248.0,226.0,330.0,87.0,me.com,
3523000,58.94,2016-12-07 20:36:03,W,in_person,0.08,15868.0,226.0,264.0,87.0,,
3523009,49.04,2016-12-07 20:38:19,W,in_person,0.17,19248.0,226.0,325.0,87.0,gmail.com,
3523010,59.59,2016-12-07 20:38:24,C,online,0.57,23232.0,226.0,,,hotmail.com,hotmail.com
3523014,32.41,2016-12-07 20:39:33,C,online,0.09,12100.0,226.0,,,hotmail.com,hotmail.com
3523058,9.59,2016-12-07 20:52:48,C,online,0.06,21363.0,138.0,,,gmail.com,gmail.com
3523078,50.08,2016-12-07 21:00:12,H,online,0.06,19248.0,226.0,325.0,87.0,gmail.com,gmail.com
3523105,513.95,2016-12-07 21:10:31,W,in_person,0.02,19248.0,226.0,325.0,87.0,yahoo.com,
3523106,24.78,2016-12-07 21:10:53,C,online,0.02,21363.0,138.0,,,prodigy.net.mx,prodigy.net.mx
3523111,76.94,2016-12-07 21:12:49,W,in_person,0.26,15868.0,226.0,264.0,87.0,yahoo.com,
3523187,77.09,2016-12-07 21:35:18,W,in_person,0.22,15868.0,226.0,264.0,87.0,yahoo.com,
3523199,100.07,2016-12-07 21:38:37,R,online,0.54,22606.0,226.0,330.0,87.0,icloud.com,gmail.com
3523205,19.99,2016-12-07 21:39:52,C,online,0.05,21363.0,138.0,,,hotmail.com,hotmail.com
3523207,22.58,2016-12-07 21:40:23,C,online,0.12,21363.0,138.0,284.0,60.0,yahoo.com,yahoo.com
3523218,35.74,2016-12-07 21:42:42,C,online,0.1,22900.0,224.0,,,gmail.com,gmail.com
3523222,17.3,2016-12-07 21:43:56,C,online,0.13,12976.0,226.0,,,hotmail.com,hotmail.com
3523274,43.02,2016-12-07 21:59:06,W,in_person,0.16,19739.0,137.0,441.0,87.0,,
3523287,25.65,2016-12-07 22:04:28,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3523299,7.47,2016-12-07 22:08:39,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3523315,59.05,2016-12-07 22:12:44,W,in_person,0.23,19248.0,226.0,126.0,87.0,gmail.com,
3523351,213.48,2016-12-07 22:24:02,W,in_person,0.17,19739.0,137.0,476.0,87.0,gmail.com,
3523372,107.86,2016-12-07 22:30:19,W,in_person,0.16,22756.0,117.0,264.0,87.0,yahoo.com,
3523384,113.01,2016-12-07 22:36:03,W,in_person,0.21,19248.0,,308.0,87.0,gmail.com,
3523392,445.07,2016-12-07 22:39:42,W,in_person,0.21,19248.0,,126.0,87.0,gmail.com,
3523413,28.99,2016-12-07 22:44:44,W,in_person,0.05,12947.0,166.0,272.0,87.0,icloud.com,
3523470,24.13,2016-12-07 23:03:59,C,online,0.11,21363.0,138.0,,,gmail.com,gmail.com
3523471,92.68,2016-12-07 23:04:03,C,online,0.22,10114.0,102.0,,,anonymous.com,anonymous.com
3523491,60.82,2016-12-07 23:10:58,C,online,0.18,10114.0,102.0,,,anonymous.com,anonymous.com
3523500,48.38,2016-12-07 23:13:58,C,online,0.87,21363.0,138.0,,,hotmail.com,hotmail.com
3523501,85.76,2016-12-07 23:14:01,C,online,0.05,10114.0,102.0,,,anonymous.com,anonymous.com
3523508,59.97,2016-12-07 23:15:36,W,in_person,0.12,15868.0,226.0,264.0,87.0,gmail.com,
3523535,28.98,2016-12-07 23:23:45,W,in_person,0.02,19248.0,,325.0,87.0,yahoo.com,
3523561,10.69,2016-12-07 23:29:54,C,online,0.38,21363.0,138.0,,,icloud.com,icloud.com
3523589,26.59,2016-12-07 23:37:42,C,online,0.45,10114.0,102.0,,,live.com.mx,live.com.mx
3523623,17.05,2016-12-07 23:45:29,C,online,0.57,21363.0,138.0,,,anonymous.com,anonymous.com
3523643,29.98,2016-12-07 23:52:12,W,in_person,0.29,19739.0,137.0,272.0,87.0,bellsouth.net,
3523665,42.58,2016-12-07 23:59:33,C,online,0.35,21363.0,138.0,,,yahoo.com.mx,yahoo.com.mx
3523668,58.02,2016-12-08 00:01:43,W,in_person,0.01,19248.0,,126.0,87.0,anonymous.com,
3523675,232.17,2016-12-08 00:03:21,C,online,0.39,21363.0,138.0,,,hotmail.com,hotmail.com
3523704,29.73,2016-12-08 00:14:24,C,online,0.11,18160.0,226.0,,,live.com,live.com
